Label,Input,S1_MeanAccelX,S1_StdAccelX,S1_MeanAccelY,S1_StdAccelY,S1_MeanAccelZ,S1_StdAccelZ,S1_MeanGyroX,S1_StdGyroX,S1_MeanGyroY,S1_StdGyroY,S1_MeanGyroZ,S1_StdGyroZ,S2_MeanAccelX,S2_StdAccelX,S2_MeanAccelY,S2_StdAccelY,S2_MeanAccelZ,S2_StdAccelZ,S2_MeanGyroX,S2_StdGyroX,S2_MeanGyroY,S2_StdGyroY,S2_MeanGyroZ,S2_StdGyroZ,S3_MeanAccelX,S3_StdAccelX,S3_MeanAccelY,S3_StdAccelY,S3_MeanAccelZ,S3_StdAccelZ,S3_MeanGyroX,S3_StdGyroX,S3_MeanGyroY,S3_StdGyroY,S3_MeanGyroZ,S3_StdGyroZ,S4_MeanAccelX,S4_StdAccelX,S4_MeanAccelY,S4_StdAccelY,S4_MeanAccelZ,S4_StdAccelZ,S4_MeanGyroX,S4_StdGyroX,S4_MeanGyroY,S4_StdGyroY,S4_MeanGyroZ,S4_StdGyroZ,S5_MeanAccelX,S5_StdAccelX,S5_MeanAccelY,S5_StdAccelY,S5_MeanAccelZ,S5_StdAccelZ,S5_MeanGyroX,S5_StdGyroX,S5_MeanGyroY,S5_StdGyroY,S5_MeanGyroZ,S5_StdGyroZ
A,32,954.625,4349.68959919843,-175.25,3911.725762051834,143.875,2569.4584029275507,117.1875,3487.8859055083426,684.25,7654.345930580875,173.8125,5413.8186063391295,943.75,5322.557368173687,-103.375,3797.323018835111,7.5,9369.16136855375,217.03125,4802.778053405491,653.09375,8119.857335413039,194.0,3892.507530500102,922.75,6280.740994301548,-111.75,2885.290615778591,-108.125,9132.736089714572,147.03125,2773.9175420825754,635.6875,8396.02729880887,42.25,3535.103622950818,971.0,5105.238779920093,-147.5,3445.5723399748845,102.875,6241.702190458545,83.21875,3167.2791431919036,614.0,8051.610708423502,171.34375,3917.75234197951,-22.25,792.0005918558395,-15.125,2376.8093601244086,35.375,1120.9750708088918,82.3125,3148.584329082477,6.0625,1328.8501123504298,-33.125,939.5280647085535
A,33,974.0,3032.4620360360655,-198.5,2252.8607924148355,250.0,2403.725233881776,18.5625,2249.2658237953447,93.84375,6424.757680787341,19.34375,3093.9177591826738,1025.125,3323.082339391397,-193.125,2074.005360257056,156.375,4818.792209607611,5.84375,2516.318989483634,109.9375,6204.620515881189,-2.9375,2137.0763167453215,1047.375,4783.099424993693,-163.75,2441.8175479548017,-51.625,6462.3037965864,18.78125,1756.5835401137167,172.9375,4982.2772211704305,6.15625,1217.0508696582642,1022.0,5709.205198624411,-259.125,2411.66803983778,51.875,5920.374015581701,34.3125,1303.0313800303313,180.25,4533.304051682393,69.375,1821.793480165905,-21.0,765.5017962095191,-99.75,1681.2584386405322,63.5,1199.3422155498404,60.21875,1975.59307130756,33.59375,735.5873868623207,-4.625,1186.7343781887334
A,34,929.125,4673.975741740109,-228.875,1964.293189514997,194.0,2109.996208527399,61.46875,2627.351339566796,418.84375,7138.256435876757,90.96875,4389.491360655974,950.5,5333.6367283496165,-139.75,1970.3915695871215,-14.0,7468.110537478673,92.5,4050.944187778943,483.6875,8740.088698911684,147.96875,3579.0123243394173,944.125,5991.245820726687,-117.125,1572.4809170145754,-224.375,7814.021266887811,65.09375,1966.1906914032875,422.0625,9405.166761338884,66.0625,2613.538536848797,934.375,3911.207979560151,-168.25,2435.858973237162,-37.375,4383.0981747361075,13.6875,1740.8986263834406,333.125,9944.802218841509,122.0625,3189.1440753897823,-64.0,652.0644139960407,-44.375,2423.78739978881,44.875,1026.0929462651031,33.34375,2813.952209630778,20.0,686.9949508548079,-11.09375,1180.2763013214055
A,35,972.375,4623.694016625127,-316.625,2872.7457439486357,205.625,3143.662968477219,74.96875,3121.4219464489956,505.8125,4941.261709052026,156.0625,3901.5823147274173,973.875,6662.53832892352,-243.0,2906.6671636085202,97.0,8615.168541589886,101.59375,3374.866440499674,439.625,8067.471253241315,145.5625,4481.516567646911,941.0,7477.203220456162,-184.625,2342.335396431305,-205.25,8429.970785091726,77.9375,2826.688598624502,370.71875,9824.64384607139,114.78125,3522.566773092944,960.5,5416.915058407322,-221.0,2743.628436942583,5.5,6449.415380482172,105.34375,2249.486838833679,223.6875,11433.74472077472,157.21875,4196.722402172729,-64.5,764.4656630614616,-85.0,1962.5401906712636,32.625,1003.8122879179155,116.96875,2220.610888420895,44.59375,636.0653887069611,13.65625,1373.0809473901884
A,36,742.75,6424.7649324702925,-135.875,2165.428245030299,-131.875,2434.2318058013702,52.34375,1663.5728231988937,1026.5625,7074.192550821172,635.4375,4322.0378724733255,588.875,5319.997343455634,35.0,742.9152037749665,-616.25,4643.411347005561,-2.46875,2611.88861248397,1040.40625,9350.06753270857,261.8125,2371.2280763021827,166.0,3907.6922857359177,48.125,1211.578922057907,-1008.21875,4659.028464540482,-11.25,2069.549800077302,998.875,10620.536805965836,108.34375,1021.5457836464979,71.125,3994.5958161464846,117.125,1052.1559933655276,-923.84375,4077.701620623551,38.3125,1794.2376068524898,615.625,11050.611976124897,97.28125,1504.6829656603538,-73.75,430.9790453142705,116.75,1464.6031672436052,84.875,848.0110461397304,112.8125,2890.7498750054024,84.65625,507.7428365678215,24.71875,827.961700290803
A,37,991.125,3883.4109664539756,-239.0,2628.8432817495986,221.875,2416.193076799741,40.53125,1609.0390568669977,410.9375,6256.077065229755,98.59375,4099.8202312675785,1030.5,6055.545206668017,-258.875,2438.418182833904,208.0,7099.462092299669,38.03125,2642.0528297657934,467.96875,6910.5130394040525,116.34375,2556.955643550732,1075.75,7251.626571845795,-254.75,2633.486365542833,64.25,9174.800648379234,168.34375,1771.01350943067,406.25,7183.387171105286,68.59375,2471.905652267282,1032.5,5569.146590816226,-305.125,2724.647543146636,99.5,6780.912751982582,92.90625,2181.4066757395185,299.90625,7719.656138550534,143.1875,2594.813847339294,-23.875,764.5210817073654,-37.25,1781.7661006709045,41.5,1109.7791446950155,73.0,1964.2498886343355,16.125,912.3036346935158,-4.46875,865.6845912475499
A,38,947.375,4496.938859866232,-216.625,1803.5451503566524,127.0,2214.6792092761425,91.9375,1467.1699359971053,529.5625,5716.299775299905,86.21875,2569.6283624093267,1001.75,5129.499092260374,-249.75,1836.9352023138977,168.875,5168.691201297965,297.1875,2259.7166780027424,624.625,7321.513004282311,155.625,2100.4062218711406,1052.75,5357.429928379838,-254.375,1819.3317068019785,62.25,5509.94763473302,258.90625,1874.8087462354492,696.96875,7809.036162054408,65.0,1784.8565068374544,1019.875,4608.134924714662,-213.125,1759.0915935149596,30.25,5693.193386624066,108.75,2417.9689048869095,615.71875,8235.93356970832,201.875,1601.8852711336726,-28.75,1130.9794151530787,-4.25,1806.3709302078573,71.875,1096.1416351799617,98.78125,1999.3035777236125,27.53125,532.542133566385,23.53125,962.163706976852
A,39,927.875,4772.833381166265,-163.75,3801.3287068471204,192.0,2926.099109736374,33.0,3646.5343478431682,274.96875,11139.857883082415,26.28125,5914.008022453845,987.625,4084.2202878119833,-185.125,3010.8243446562938,88.25,6136.739112712875,49.96875,4197.576290881851,306.90625,12296.429215831762,71.71875,3212.566703922027,1022.125,3404.8643121826453,-204.375,3027.584079654106,-9.625,6274.37015638821,93.8125,3196.25165660399,181.46875,12125.726947240048,6.3125,3134.9924485305783,1029.0,5141.258989780616,-229.5,3212.8586570218117,67.875,7918.8063168873505,41.40625,3554.910220907265,169.84375,10643.526498268135,72.25,3911.119884380943,-29.75,684.9298777977202,-105.75,2435.847478291693,24.0,1997.8485928618315,48.71875,4532.739577468403,17.28125,1025.9439627233241,3.84375,1238.6019868528945
A,40,999.625,5990.817419966577,-196.875,2912.0054488917085,165.25,2699.8510028333044,108.90625,2051.8333929588284,567.03125,6147.990192353387,70.34375,4500.1675427794835,995.625,8387.35580259804,-268.75,4162.55611824033,121.5,9632.33760569053,157.84375,3091.2623949344606,557.71875,8676.116827368593,122.375,3353.7003607023394,1078.25,8657.846379874154,-233.375,2930.3055488080076,161.0,8232.11764979097,146.875,2442.5728846597394,612.46875,9769.523264291018,52.25,2832.2125847118186,1048.25,6303.76283956654,-224.0,1948.2060979270134,147.0,6435.746887502646,-12.8125,1675.1243878720618,535.6875,10448.689332990227,200.78125,3022.0514114419757,-41.125,948.6512712135055,-20.5,2021.735825967379,88.375,1543.6049881284396,36.59375,2834.7828274333356,24.4375,746.691575279747,-10.59375,1048.4822321865724
B,1,39.75,893.5837607633657,9.25,1270.9683070399512,116.125,1712.867036396871,33.875,2657.227828842495,34.65625,1764.368063383017,-12.53125,1068.5521157264336,27.5,444.44769096036487,26.75,1269.726126965969,58.875,1932.1830230014443,27.125,2005.3771894272159,16.53125,927.9103534412349,-33.4375,834.4506402980047,44.0,760.5064102293944,97.25,1628.9863220727177,76.625,1743.8939501514992,9.875,1491.0983315579829,39.9375,959.0332351351282,-30.78125,697.7367310801671,19.25,687.1960691825878,17.625,1696.376685578707,79.5,1063.740922405451,18.6875,1016.2076693982141,24.03125,999.4982017359698,-21.375,697.0826148133376,84.25,1728.6147452512373,-219.125,1572.945242014165,792.25,3135.4973987391536,-39.8125,2148.0779408214567,-6.96875,4787.350758015694,38.28125,2912.4108595197276
B,2,21.625,637.3028003822045,5.75,1356.2952987826802,56.75,1889.7178195434365,7.78125,1435.7347799640563,8.34375,1004.8589020782657,23.15625,645.6093589283984,7.625,411.5353683160173,-16.625,1506.96055335732,-7.5,1815.2872362246146,15.28125,1263.6550220089491,14.25,1061.9249031828945,20.0625,878.5917331694795,21.875,736.1895030323375,14.0,947.2676496112384,6.875,1642.7499001293531,25.0625,1430.100038841252,13.3125,1080.5226871027512,5.375,741.9468372969859,8.5,654.5148966983104,-23.375,1095.3844573367837,44.375,1669.2765976239527,19.1875,1528.3357050542756,9.71875,851.0313314728415,7.1875,792.7988962175401,109.625,2409.76282222442,-268.0,1465.6258049038302,710.375,4663.965786685726,18.375,2676.218177648265,4.96875,7274.867161520782,1.53125,3160.612747003884
B,3,17.375,622.7050741522828,44.0,1283.1847100086566,22.875,1043.279557153786,-29.40625,1835.0255764459898,2.34375,1243.5464559420116,12.90625,854.081171470802,5.375,475.12904497094263,22.125,1963.743614725456,-6.625,1544.357992621853,-55.15625,2322.3730873474956,11.0625,881.2645012104765,-23.96875,1047.8135713348236,24.125,569.8179396745946,14.25,2551.7697657704152,74.875,1519.0757829598233,-25.75,1981.2207253357715,38.09375,1268.2521525552154,3.21875,1841.1571384318172,-12.875,417.02486061984365,-74.375,1725.9625892165218,-6.0,1228.8934046531456,-12.6875,2045.4935137623268,19.875,1829.415664050956,18.59375,1689.9192632226361,94.0,2742.896279482693,-287.875,1802.7946317800595,713.0,5428.974396697778,-49.84375,2313.532959963168,52.65625,7332.221289492423,-85.4375,2065.994069714081
B,4,16.5,456.9625258158485,36.125,1152.5235287728403,62.75,1218.7655383624858,-8.21875,884.4225070058075,28.59375,933.7246602778238,33.21875,892.0966082204536,0.375,277.9808615264727,28.75,1324.4374041456244,-4.375,1339.9792384119241,-25.96875,1190.6621184338726,40.28125,588.494543006507,-30.25,882.7490795803755,-14.0,491.382742879723,-11.125,1560.3328921659634,-41.375,1346.1049771005974,-14.28125,1201.0911506411317,37.9375,732.8603182692798,-12.8125,824.4398263935034,-23.5,611.229703139499,-45.875,1398.0282487757534,-28.75,1702.8856207919544,-0.6875,1494.4330329070453,13.5625,921.0508922387243,13.46875,781.5885660137548,101.25,1380.3620675388033,-280.25,1433.3854811250183,722.5,2650.49122805566,-51.65625,2403.1874485952894,163.625,4835.159386915286,-13.5625,2305.997126211078
B,5,7.875,562.567759807652,35.25,1388.7067500015978,23.125,2171.507940205377,-16.09375,1209.7776748067959,18.28125,791.931193127558,6.375,779.8022485701102,10.0,353.9774004085572,14.875,1617.8597696880283,-39.75,2272.626220367089,-43.25,1061.4861044780566,32.65625,553.6455663020679,-49.40625,834.6642610720418,-9.625,563.2600282063338,-21.25,876.6341525973079,-58.5,1467.7986067577526,-44.0625,1078.8865770291843,46.15625,831.6779390701291,-21.8125,549.2908176401186,3.125,510.6689087608526,-72.5,1273.7526251199643,-33.625,1292.5389198685664,-0.5,1222.4854549236977,15.09375,729.1540200540195,32.5,575.1485134293576,133.625,1716.3230638125794,-262.75,1769.9193307888356,692.875,4058.546012351591,-80.875,2487.1455369308405,104.8125,6859.813050648228,-49.84375,2359.854207750118
B,6,16.625,1062.9981699772582,59.375,988.8281495664452,64.375,2564.337411374525,-14.78125,1740.6018128504973,0.78125,861.3518711295852,17.84375,945.0856478837976,9.625,462.8734809588901,56.25,1349.9325677603308,-12.25,2839.999284771037,-9.8125,1755.4323441374065,11.09375,1191.2636242498709,-15.8125,1084.3317192371298,-15.625,655.6213536600222,46.75,1751.5128996099343,-41.25,1948.8803035332878,29.625,1614.7568654057488,22.65625,2120.487099250061,-4.34375,1494.4314472688059,-2.875,622.4582189793946,-16.0,1415.030035016925,0.5,1648.2850936655345,13.0625,1512.3799319594762,-20.46875,1775.2154796033742,6.1875,1287.4937970117564,134.625,2577.5586529456514,-246.0,2600.288830110994,654.125,4670.894559329615,-58.3125,2731.280405294145,70.875,7233.036044557984,-56.21875,2149.6410126805913
B,7,14.375,535.7908727992667,64.875,1239.2323165472244,66.5,1365.372751302735,-14.40625,2045.41749802111,0.21875,885.4851330758961,4.0,746.3113458872242,10.375,281.5934292113365,1.625,1603.0629617625752,21.125,1153.2949468262661,-7.4375,1813.1448497276078,21.78125,861.4453238009,-0.5625,884.6505997249706,8.125,630.8894391056169,7.625,2050.8135847450885,0.0,1218.9286279352043,4.875,1312.691027765102,23.75,1102.2346902996658,1.96875,1264.9956641322678,29.0,794.6433162117454,-60.375,1573.0922920715745,30.875,1533.1318385497707,12.09375,888.0841865842098,-4.625,1149.0703511426095,8.125,1101.7708118637922,38.75,3044.116199736797,-289.125,1817.0817907774542,683.875,5695.413899303105,-52.28125,2444.7014801706237,56.78125,8030.534472928837,-1.09375,1878.3735045141948
B,8,12.875,396.4173739570454,27.0,1422.9950808066765,63.25,808.6893331187199,-32.5,2184.07378824526,3.90625,1165.2487759963267,-18.15625,1183.3897844057713,5.5,240.22645566215226,-76.625,1518.292827281681,40.625,1692.7838342136304,-32.09375,1463.3724824735968,6.65625,1157.2027050547097,-16.46875,1269.313052018074,42.5,716.5066294180397,-54.875,2024.5691478373863,62.5,2111.5998082023025,-1.1875,1017.0199247525832,22.84375,987.0405294798879,11.625,943.7655876196164,18.75,700.8890336565411,-60.25,1405.0280913561835,23.0,2108.635577808551,-9.125,1170.0104366521693,-1.40625,908.3135079425701,23.34375,757.1980260050454,52.25,3446.3724316301045,-267.75,1669.77751137689,669.375,6346.106413335267,-79.15625,2685.214832063896,30.84375,4720.807611716023,-69.84375,2366.282396890941
B,9,35.625,585.4300636070888,198.25,1183.809079835089,79.875,1468.639330936973,-126.59375,2699.5808454667435,39.78125,1199.541520081084,-152.4375,1061.3711632100008,10.625,320.00251463855716,68.25,1270.1617761135783,-11.5,1822.4880658045474,-49.5,3198.019172081368,-22.53125,1079.9698776000364,-66.25,1071.129602335777,-0.125,819.516006173766,20.125,2327.450640588324,-2.5,1556.2225901200638,-26.75,2656.1150906916664,-26.53125,1691.2083325313406,-12.59375,1955.555912959519,1.875,755.0483324761402,-101.5,2067.3649290824296,-5.5,1918.327331296721,-12.0625,2237.199364404914,-39.34375,2397.0177383753207,23.0,1515.5405801231454,65.5,4530.417061375255,-260.25,1706.261977979935,621.625,8139.337617974512,-101.25,3097.852290297263,-15.6875,7305.948062356025,-18.4375,2600.0205400330497
B,10,22.875,913.1249828884324,58.125,1168.980745938529,41.0,2443.3890398379053,-4.03125,1200.541426929299,4.25,1392.920066802112,-3.6875,786.246956969469,5.5,331.7811778868717,-4.5,1750.1339234470029,7.375,2977.230442773115,-48.625,1393.9561674869838,-8.125,767.3204900007559,-61.25,608.7599588507773,17.625,696.9597257912396,-2.25,1033.7494558644275,34.125,2037.6643453657916,-0.96875,1566.3455773785802,25.59375,1406.0793643002296,9.34375,899.6281735172246,7.625,619.3103901720042,-68.5,950.6543798878749,13.5,1637.1596592879998,1.375,1795.3709531389327,-2.21875,1727.1653390450022,29.34375,939.0889404555553,97.875,1717.5956987530565,-195.75,1392.396113719081,691.875,4181.30129079154,-157.71875,2199.598418381964,151.71875,5104.557848349692,-115.46875,2675.1151024812816
B,11,6.25,609.3217027974631,23.625,1351.7075716940406,38.875,1835.6473611167805,-18.6875,975.9870144339781,-0.90625,945.6026636283009,18.5625,680.0109804949843,-4.125,397.6700697500379,-19.25,1497.203205146182,2.0,2539.248707787404,-30.09375,869.546087025258,21.9375,678.8481023717677,-8.6875,863.2376352104616,12.0,668.4990650704008,-24.375,1440.5698037148356,7.875,1803.21809118448,-6.40625,1011.2945558594378,20.96875,836.7981194848836,19.6875,813.9813203285134,-6.125,449.9577584340557,-48.875,822.2674348257992,7.5,1521.981520912787,-13.75,1250.57131943764,2.15625,948.8222011188068,13.71875,1073.384315913195,127.5,2053.022345226666,-233.0,1869.969251084092,669.625,3568.0296886902443,-86.03125,2666.5550046405265,74.65625,5314.813047096382,-49.6875,2678.262898287573
B,12,2.25,645.9364810103235,58.375,1189.4351009512877,65.0,1421.627588364829,-40.90625,2912.9742356328757,-2.96875,1551.0717360178535,-8.03125,799.0348664316455,22.125,365.10407334758673,28.625,1590.421362210342,49.75,1898.312128576331,-94.5625,2380.4353453924664,25.09375,1271.4384412785928,-73.59375,1171.0514201822812,62.0,1083.0023084001252,-13.0,2944.3892405726524,79.125,3523.958815646829,-19.75,2294.971350583706,57.1875,1059.1055907433167,7.46875,874.0450497677093,8.75,882.6660962674391,-59.875,1362.3936598410166,10.125,2455.6956212802515,23.625,1480.1092178873153,23.78125,1332.0593486772418,26.1875,935.5928079799193,90.5,3526.350202404747,-281.625,1918.1884316654086,631.75,6827.507153969155,-103.03125,2568.011420393889,33.625,6818.567741606371,-79.125,2753.9358170398596
B,13,13.125,448.03039447675866,62.5,1425.990795902975,69.625,1653.1118714034449,-35.625,2139.7691865888246,46.75,1420.1580897914148,24.53125,1408.1539773843758,-9.125,250.97257693819856,34.625,1402.79314561164,-50.375,2334.7061612492053,-54.125,1568.193900439292,70.34375,1263.7888374194233,-74.96875,1564.5828015076215,-66.125,882.9665816864192,57.625,1811.0306069680325,-86.5,2244.729994899164,-36.6875,1057.1149250879726,87.1875,1349.7755007199346,-12.375,1096.4142337068595,-17.0,510.41845577917735,33.5,2190.6258808842736,-31.5,2207.2901372497454,-18.28125,1544.276473675759,37.03125,1608.243538856425,-27.1875,909.6662999934372,97.875,3067.435571348647,-302.625,1847.0643219376525,625.375,5012.370857126894,-47.75,2693.728828223064,27.53125,4364.40594457292,-9.90625,2739.6458981884753
B,14,8.0,511.50268816497925,68.5,1658.8127531460566,51.75,1194.5613996358663,-10.34375,1505.8518064822772,-13.0625,1005.6538276632522,-11.25,983.2048998047152,9.0,188.68757245775356,6.5,1881.3805436434172,-11.0,1352.668843435081,-35.78125,2084.9592731989846,-19.53125,1191.9998947245915,-18.125,911.2837699503925,28.625,881.6343399476906,-17.0,2247.861428113397,81.0,2104.8679293485375,8.3125,1731.2768668944173,-10.28125,1246.605597070877,23.8125,1611.368215940649,44.375,803.1484043282412,-95.0,2003.7200403249951,44.375,1298.659447035673,-7.3125,1891.8665788960252,15.8125,1036.730993239688,38.4375,1358.836426356664,135.0,2545.8642933196575,-217.75,1931.0080107291114,686.625,3606.7762072763817,-125.71875,2480.4143206626663,48.40625,6452.549543878833,-116.03125,1878.4166784218664
B,15,14.125,408.67222119321985,86.0,2429.92880554143,54.0,1405.2476650042868,-5.125,2700.768105442413,-11.5,1729.1366884951576,-6.40625,1188.1632058395587,11.125,240.800195961299,54.5,1872.123593676443,-24.875,3247.5725910863025,-16.125,1975.0018473092628,-4.375,1109.6329277626003,-34.15625,1306.3911433165556,6.125,1079.5971398512502,44.25,2553.7321585279847,9.75,4366.590653759521,0.25,892.292342789066,-12.53125,817.3796159211688,-8.28125,1045.8216636446375,-7.875,799.5989522097938,-13.0,1581.0626173558087,-40.375,2633.1415380444328,-5.90625,1054.8124643560757,-30.5,895.1764490869942,-6.21875,784.4546566873305,129.625,3237.5927568758552,-272.5,1847.9117267878355,644.5,6694.180439008199,-38.1875,2265.096596139721,49.0,4774.130496750167,-2.40625,3381.2444903779046
B,16,-5.5,862.3889783618527,88.25,1326.354755523574,41.875,2485.568543487586,-39.875,1181.9714133070224,21.84375,922.4449546373688,-21.375,1059.1328041728289,7.0,313.65745647122753,73.125,1123.2988179353702,10.25,2540.905338161971,-36.90625,2213.473406766148,20.34375,1183.4001491828271,-30.71875,1195.667941841897,15.0,700.7824198708184,60.75,1744.330942653945,89.0,1908.9062313272489,-39.71875,2478.664297993667,34.4375,1599.1592505419057,-8.53125,2019.6058245418678,-8.5,690.2077585770824,-58.75,1204.0238525461195,-12.75,2086.3409207270033,-2.125,3011.234939252499,1.75,2246.973269756452,15.96875,1511.1550732050757,145.25,1897.2331004649902,-236.875,2362.3517380726776,627.0,2096.3492075510703,-83.25,2895.779364005483,46.46875,11313.570352635079,-83.5625,2962.208866892028
B,17,11.75,352.8497378488469,55.5,1267.2465229780669,65.125,1022.4628278695515,1.1875,2143.9697327256627,-16.40625,1686.8073181934378,-21.34375,985.08247146416,-5.625,313.0141520362937,26.625,1594.792654038449,-1.875,1901.2750943445822,-6.375,1727.907545088857,-8.28125,1229.7511748920745,-11.25,1296.1935137162197,25.75,891.2165491618746,-33.25,2442.410579222912,42.625,2343.907124733188,13.1875,1505.6495782032916,10.78125,1258.2263243941597,8.875,1109.8737751992342,40.0,797.7117273802611,-102.75,1913.7114300489507,39.75,2211.0372989843477,34.25,1185.9331768695909,-36.5,965.6303964250504,28.40625,869.2900788637459,169.0,3206.0305675398668,-211.25,2425.3219245081673,594.75,5860.264365837091,-82.8125,3057.22502276881,31.53125,3931.57923092279,-43.59375,2820.6080445909065
B,18,26.5,921.2039676423458,15.75,1255.5803190158724,86.5,2507.0081272305442,14.4375,2650.431119854608,-24.5,2361.5411678605137,-10.0625,855.9368017521796,9.75,424.491386838414,-9.0,1574.738390971656,-13.5,1735.6882640612628,7.28125,2578.9146001076574,-22.8125,1746.2436370231246,-3.53125,1731.9443911463893,24.75,687.4601352078533,6.375,1291.885002380243,17.25,1561.1577234539757,31.40625,1283.0872402962075,0.34375,1771.275486926282,3.84375,2024.0250756440587,9.125,632.1172631521781,-46.375,1205.943141020753,1.625,1791.6229679748471,3.3125,1673.7839137247527,-52.0625,1833.9553214551738,15.15625,1117.153193092128,168.125,4506.312737080617,-192.0,2238.0701508219086,709.375,7058.4597901649195,-162.34375,2255.4927622552764,105.0,6886.237788153993,-99.8125,2111.304017033963
B,19,0.625,397.0354006571706,52.125,1180.8240700354138,28.375,1034.5744822752008,-4.09375,1755.081396961673,-19.21875,940.3293550126134,6.15625,822.2708688965805,-2.25,276.4759257150611,44.0,979.3431472165413,-10.25,1562.4512592397882,-13.90625,1478.3864168277987,-12.40625,714.3610720153622,-1.1875,670.9944316786466,-0.625,704.8603474270631,56.625,1260.6280614737243,-19.375,1942.103012040041,-3.5625,1290.9470829951745,-11.0625,1016.3308374214324,-2.90625,705.706001080434,-7.625,867.2395051973821,-28.25,1127.0088453512687,-29.25,2057.6290816131072,-15.4375,1361.7282432973732,-35.03125,976.4705411703097,-0.59375,773.8882695266401,187.25,2471.6645074726466,-222.5,2170.928775892936,655.125,4313.564852227795,-130.875,2055.5442519865633,50.28125,4631.654606039664,-123.28125,2378.4465812055646
B,20,1.5,401.6848889365892,58.625,1450.528045014987,44.375,1435.8775572363404,-16.15625,1531.6351170680102,-21.5625,1100.938858926212,26.90625,876.1607429353004,-3.25,422.0490937083031,72.375,1084.9075349424945,-20.0,1672.3635968293497,-28.03125,1032.2904594993784,-18.09375,1257.740915276647,9.3125,773.4444242114297,-9.25,486.1619457547043,66.625,1639.5876339418396,-8.25,1544.5157614929024,-15.09375,845.3186662205783,-4.09375,1069.9700743296223,25.5625,796.9417300491612,-16.625,478.22913898569584,-38.375,979.1990907752111,-17.75,1125.9284779682944,-33.21875,976.5704254678398,-41.0625,930.9066124449595,40.5,580.7684026356806,187.625,2346.5089727880863,-222.875,2127.486130242686,640.25,3899.5884318091826,-219.0,2399.5685159003065,158.03125,4703.073087649546,-74.625,1735.0405569827467
B,21,-0.875,627.6979642909478,125.0,1441.6327548998045,-0.5,1317.7388777751075,-62.65625,2974.558881260537,-35.3125,1795.8289770587148,-32.25,900.4283702771698,6.375,537.6056727518786,103.75,1242.8845229947954,-50.625,3807.78539434341,-79.625,1495.767210121615,-34.28125,1191.0195274001335,-80.15625,871.1662839756469,1.875,998.2319291502351,57.25,1887.1911502282962,-7.75,3254.385032152772,-57.71875,981.5449312937424,-59.40625,1341.3816538222586,-29.46875,773.9890173790824,-11.75,597.3666692241876,-46.25,1869.0762257061642,-34.5,2445.602942016549,-60.03125,1125.830318153423,-70.46875,1223.6074478865505,-42.25,879.5398654978636,114.75,3452.785750303659,-295.5,1776.1221101039196,535.375,6964.189623306864,-75.0,2315.2813139011855,51.59375,9081.373966323099,-20.875,3260.5681325307405
B,22,-13.625,576.1049030992533,77.75,833.9999625299752,-16.875,1260.0395765113888,-38.3125,1373.3588032061214,-20.03125,918.271898880412,21.0625,844.5965729824802,-0.875,285.67767566787575,28.25,1067.3729139808636,-44.125,1167.2748109913964,-44.71875,1475.9890589528222,-17.34375,877.6907061066202,-6.4375,997.8182430151045,-9.25,795.6465531251927,8.5,1557.8891969585,-71.125,1928.4314181155107,-29.40625,1127.5199515799875,4.375,1095.8701665229325,23.125,1227.5131045634503,-8.125,552.7888243940899,-39.125,1048.231717882549,-54.375,2013.1047810223392,-17.0,1037.7865568121415,-44.09375,1614.4542878201717,13.03125,1060.552287854511,221.5,3329.4056151211134,-217.0,1908.6762428447628,621.25,5164.075080544434,-133.25,2396.9515404988897,72.125,3908.071021536712,-64.15625,2281.1255734474457
B,23,7.375,453.9791948702055,100.875,1161.067067130491,104.5,1388.7223444591075,-15.75,3433.441822719587,27.78125,1795.9425403944408,-10.25,1363.7978680874962,-6.5,351.2915455857143,78.125,1913.323021440708,-37.125,1956.545229320038,-15.8125,2798.634337019352,1.15625,1138.5169110891316,-31.0,2293.507698373825,-18.5,715.3298190345486,32.125,1666.99714588088,-48.875,2195.046863822046,17.625,1564.4488396476888,67.375,1060.3313677219023,16.34375,1702.6937593372265,-12.25,805.8585096032677,-13.375,2576.978581473855,-53.875,2461.4436788955786,26.5625,1642.009666869763,-51.84375,1103.9054281667145,22.6875,557.7204966143436,200.625,4973.419659487323,-214.75,2609.3839191464335,644.125,10211.106281122286,-165.59375,3634.1075061438314,134.78125,7362.0642347033645,-55.46875,3000.920764785941
B,24,-10.875,898.8744263661082,23.875,1279.1319261026206,-3.625,2490.5743031226752,41.6875,1900.621139218374,-6.65625,1555.5798679546922,21.59375,847.5008060237686,-1.875,295.55199944341433,-1.75,1515.255403389145,-48.375,3745.6732851885254,33.46875,1433.4698066312515,-0.875,1128.8538089030837,34.5625,691.2924009373675,9.0,1231.4885301942525,-21.875,2327.4660006915246,-17.125,3730.3233417996084,31.34375,949.7158328078655,9.6875,1252.4563474803224,27.09375,1140.5645356405473,-3.75,749.070715954108,-55.125,1275.3633734645982,-13.75,2781.54272616834,11.34375,1126.429164699644,-27.4375,1707.046241638975,18.28125,984.3906819187378,188.0,2751.0992348514073,-255.875,2878.967954732216,660.375,4074.452277223897,-71.71875,2512.600883974301,47.5625,5320.460987648885,-20.46875,3848.4830289379524
